Identifier	Sequence-length	motility	TypeA_CDS	TypeB_CDS	CTD_CDS	total
996.282	3221300.0	1	0.0128071997230875	0.0027691242644513	0.0155763239875389	45.0
996.283	3221299.0	1	0.0128383067314365	0.0027758501040943	0.0156141568355308	45.0
996.284	3221281.0	1	0.0128249566724436	0.0027729636048526	0.0155979202772963	45.0
996.288	3221290.0	1	0.0128650904033379	0.0027816411682892	0.0156467315716272	45.0
996.289	3221305.0	1	0.0128740431454418	0.0027835768963117	0.0156576200417536	45.0
996.290	3261133.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43.0
996.294	3261108.0	1	0.0118323191345503	0.0027045300878972	0.0145368492224476	43.0
996.297	3261078.0	1	0.0118163403106009	0.0027008777852802	0.0145172180958811	43.0
996.299	3261159.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43.0
996.300	3261163.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43.0
996.301	3261270.0	1	0.0118283203785062	0.0027036160865157	0.0145319364650219	43.0
996.7	3321600.0	1	0.0114516672280229	0.003031323678006	0.0144829909060289	43.0
996801.5	4125014.0	1	0.0146644106034968	0.0022560631697687	0.0166384658770445	59.0
GCA_000152945.2	2961474.0	1	0.010246679316888	0.0026565464895635	0.0129032258064516	34.0
GCA_000153485.2	4321832.0	1	0.0144639818491208	0.0014180374361883	0.0158820192853091	56.0
GCA_000455605.1	2993089.0	1	0.0160988393859977	0.0048670909771621	0.0209659303631598	56.0
GCA_000468615.2	4635105.0	1	0.0042609853528628	0.0031957390146471	0.0074567243675099	28.0
GCA_000477035.2	4560540.0	1	0.0037573805689747	0.0029522275899087	0.0067096081588835	25.0
GCA_001670765.2	2509140.0	1	0.0041237113402061	0.0004123711340206	0.0045360824742268	11.0
GCA_002007065.3	5867608.0	1	0.006883604505632	0.0027117229870671	0.0095953274926992	46.0
GCA_003008415.2	3046750.0	1	0.0142909490655917	0.0062293880542323	0.0205203371198241	56.0
GCA_003008475.2	3046750.0	1	0.0142909490655917	0.0062293880542323	0.0205203371198241	56.0
GCA_003265305.2	2920169.0	0	0.0047660311958405	0.0004332755632582	0.0051993067590987	12.0
GCA_003286415.2	7632803.0	1	0.0011326860841423	0.0021035598705501	0.0032362459546925	20.0
GCA_003286425.2	7719698.0	1	0.0004560656734569	0.0012161751292186	0.0016722408026755	11.0
GCA_003815915.1	4253895.0	1	0.0161248374512353	0.0036410923276983	0.0197659297789336	76.0
GCA_000007585.1	2343476.0	0	0.007333682556312206	0.0	0.007333682556312206	14.0
GCA_000183155.1	2155121.0	1	0.004563894523326572	0.0	0.004563894523326572	9.0
GCA_000218895.1	6919729.0	0	0.004250449566781102	0.0024521824423737125	0.006702632009154814	41.0
GCA_000261025.1	2699437.0	0	0.006619593998234775	0.000441306266548985	0.00706090026478376	16.0
GCA_000263195.1	5220361.0	0	0.005388940955951265	0.0021087160262417996	0.007497656982193065	32.0
GCA_000597885.1	6665617.0	0	0.008539075552255429	0.0035270094672359385	0.011137924633376647	60.0
GCA_000767095.1	2736292.0	1	0.006063230835859679	0.0021654395842356	0.00822867042009528	19.0
GCA_001431805.1	4142224.0	1	0.013945380592678676	0.006682161533991865	0.01917489831493318	66.0
GCA_001589345.2	2220138.0	1	0.0029013539651837525	0.0	0.0029013539651837525	6.0
GCA_001708385.1	4142802.0	1	0.014244186046511629	0.006686046511627907	0.019476744186046512	67.0
GCA_001880285.1	3074209.0	1	0.010436079016026835	0.0018635855385762206	0.011926947446887812	32.0
GCA_002208925.2	5119391.0	1	0.018407629186072298	0.001996007984031936	0.020403637170104235	92.0
GCA_002243285.1	4551443.0	0	0.048508430609597926	0.013229571984435798	0.06147859922178988	237.0
GCA_002892575.1	2379874.0	0	0.006124721603563474	0.0005567928730512249	0.0066815144766146995	12.0
GCA_003443635.1	3352970.0	1	0.005952380952380952	0.0023148148148148147	0.008267195767195767	25.0
GCA_005943945.1	4723614.0	1	0.005908040071923966	0.004109940919599281	0.010017980991523246	39.0
GCA_006065315.1	5168958.0	1	0.008342989571263035	0.002085747392815759	0.00996523754345307	43.0
GCA_009670965.2	2132559.0	1	0.005723204994797087	0.0005202913631633715	0.006243496357960458	12.0
GCA_009762775.1	7811310.0	1	0.009797622871827819	0.00064246707356248	0.010440089945390299	65.0
GCA_010448835.1	4895399.0	1	0.007036943955767781	0.0015079165619502387	0.008544860517718019	34.0
GCA_011044175.1	3388965.0	1	0.028581035642232685	0.0026899798251513113	0.03127101546738399	93.0
GCA_013265555.1	3195778.0	0	0.010852713178294573	0.004651162790697674	0.015116279069767442	39.0
GCA_013267595.1	3352987.0	0	0.004270186335403727	0.00038819875776397513	0.004658385093167702	12.0
GCA_013284035.1	4464517.0	1	0.005408328826392645	0.0027041644131963224	0.008112493239588967	30.0
GCA_013365535.1	5414780.0	1	0.014854827819041188	0.002925950934053567	0.017330632455548053	77.0
GCA_013375035.1	5811561.0	1	0.005729486392469818	0.0012277470841006752	0.006957233476570493	34.0
GCA_014303495.1	3566174.0	1	0.017447495961227785	0.005492730210016155	0.02294022617124394	71.0
GCA_014524565.1	4035598.0	0	0.03637381085618355	0.004756575265808618	0.041130386121992164	147.0
GCA_015097275.1	4171466.0	0	0.018919743667989014	0.0003051571559353067	0.01922490082392432	63.0
GCA_016025055.1	4920726.0	1	0.013738738738738739	0.002027027027027027	0.015765765765765764	70.0
GCA_016694815.1	4928298.0	1	0.01907169117647059	0.002527573529411765	0.021599264705882353	94.0
GCA_016699575.1	4479215.0	1	0.039733333333333336	0.009066666666666667	0.04853333333333333	182.0
GCA_016700115.1	5966411.0	1	0.048167293233082706	0.007518796992481203	0.05545112781954887	236.0
GCA_016700415.1	3851287.0	0	0.033438485804416405	0.012302839116719243	0.04574132492113565	145.0
GCA_016726985.1	4242475.0	1	0.005461496450027308	0.006007646095030038	0.011469142545057346	42.0
GCA_016727005.1	4167722.0	1	0.005603810591202018	0.005884001120762118	0.011487811711964136	41.0
GCA_016728765.1	3699485.0	1	0.015142517814726841	0.0035629453681710215	0.018705463182897862	63.0
GCA_016757735.1	3353883.0	1	0.027604337824515282	0.001971738416036806	0.02957607624055209	90.0
GCA_016767215.1	3745241.0	1	0.017061611374407582	0.002527646129541864	0.019589257503949447	62.0
GCA_016803475.1	3208574.0	1	0.012112575703598147	0.003562522265764161	0.015675097969362308	44.0
GCA_016858305.2	4423854.0	1	0.012012012012012012	0.000819000819000819	0.01283101283101283	47.0
GCA_016864015.1	3987475.0	1	0.025588235294117648	0.004705882352941176	0.030294117647058822	103.0
GCA_016888905.1	4812038.0	0	0.001796253528355145	0.00025660764690787786	0.002052861175263023	8.0
GCA_016894445.1	6071216.0	1	0.02064128256513026	0.0014028056112224449	0.022044088176352707	110.0
GCA_017311165.1	2555922.0	1	0.014042553191489362	0.002553191489361702	0.016595744680851062	39.0
GCA_017347605.1	3524789.0	0	0.0007544322897019992	0.0003772161448509996	0.001131648434552999	3.0
GCA_017352115.1	5513159.0	1	0.008609556607834697	0.0023676280671545416	0.010546706844597502	49.0
GCA_017498485.1	3890129.0	1	0.00864123957091776	0.0005959475566150178	0.009237187127532777	31.0
GCA_017569185.1	4143164.0	1	0.010274923632324354	0.0013885031935573452	0.0116634268258817	42.0
GCA_017569325.1	7187733.0	1	0.0004883607357968419	0.0011395083835259645	0.0016278691193228065	10.0
GCA_017569345.1	7721126.0	1	0.0004503152206544581	0.0010507355148604023	0.0015010507355148605	10.0
GCA_017569365.1	7721108.0	1	0.0004506534474988734	0.0010515247108307045	0.0015021781583295778	10.0
GCA_017569385.1	7720565.0	1	0.00045133142771174966	0.0010531066646607492	0.0015044380923724988	10.0
GCA_017569405.1	7720872.0	1	0.00045167118337850043	0.0010538994278831678	0.0015055706112616681	10.0
GCA_017577205.1	7721114.0	1	0.00045201145095675755	0.0010546933855657677	0.0015067048365225253	10.0
GCA_017798125.1	2844510.0	1	0.03035143769968051	0.0059904153354632585	0.03634185303514377	91.0
GCA_018127765.1	2990547.0	0	0.003355704697986577	0.00041946308724832214	0.0037751677852348995	9.0
GCA_018127785.1	3304345.0	0	0.003937007874015748	0.0003937007874015748	0.004330708661417323	11.0
GCA_018127805.1	2560308.0	0	0.0035732516590096988	0.0005104645227156713	0.00408371618172537	8.0
GCA_018127825.1	2887107.0	0	0.008033826638477801	0.00042283298097251583	0.008456659619450317	20.0
GCA_018127845.1	2928207.0	0	0.007936507936507936	0.0004177109440267335	0.00835421888053467	20.0
GCA_018127865.1	3069220.0	0	0.006990291262135922	0.0003883495145631068	0.007378640776699029	19.0
GCA_018127885.1	3168321.0	0	0.004205214465937763	0.00042052144659377626	0.004625735912531539	11.0
GCA_018127905.1	3169665.0	0	0.003778337531486146	0.00041981528127623844	0.0041981528127623844	10.0
GCA_018127925.1	3360806.0	0	0.0034735623311462757	0.00038595137012736397	0.0038595137012736396	10.0
GCA_018127945.1	3334355.0	0	0.004209720627631076	0.0003827018752391887	0.004592422502870264	12.0
GCA_018127985.1	3025491.0	0	0.00131521262604121	0.00043840420868040335	0.0017536168347216134	4.0
GCA_018128005.1	3619436.0	0	0.0038461538461538464	0.00034965034965034965	0.004195804195804196	12.0
GCA_018128045.1	3358299.0	0	0.003419452887537994	0.00037993920972644377	0.003799392097264438	10.0
GCA_018128065.1	3342898.0	0	0.0030852294639413806	0.0003856536829926726	0.003470883146934053	9.0
GCA_018128085.1	3944801.0	0	0.003014065639651708	0.0003348961821835231	0.003348961821835231	10.0
GCA_018128105.1	4115533.0	0	0.0036089238845144356	0.00032808398950131233	0.003937007874015748	12.0
GCA_018128125.1	2999514.0	0	0.0038927335640138406	0.00043252595155709344	0.004325259515570935	10.0
GCA_018128145.1	3261788.0	0	0.001979414093428345	0.000395882818685669	0.0023752969121140144	6.0
GCA_018128165.1	2938122.0	0	0.0017937219730941704	0.0004484304932735426	0.002242152466367713	5.0
GCA_018128185.1	3038072.0	0	0.0021486892995272885	0.0004297378599054577	0.002578427159432746	6.0
GCA_018128205.1	3106544.0	0	0.0012479201331114808	0.00041597337770382697	0.0016638935108153079	4.0
GCA_018141745.1	2411481.0	0	0.006893156080748399	0.0004923682914820286	0.007385524372230428	15.0
GCA_018141765.1	2411440.0	0	0.006896551724137931	0.0004926108374384236	0.007389162561576354	15.0
GCA_018279895.1	5348976.0	0	0.0013395847287340924	0.00022326412145568208	0.0015628488501897744	7.0
GCA_018288975.1	5328687.0	0	0.0015891032917139615	0.00022701475595913735	0.0018161180476730988	8.0
GCA_018289315.1	4799513.0	0	0.0012642225031605564	0.00025284450063211124	0.0015170670037926676	6.0
GCA_018289335.1	5311305.0	0	0.0017921146953405018	0.00022401433691756272	0.0020161290322580645	9.0
GCA_018291945.1	5546719.0	0	0.0170863309352518	0.0002248201438848921	0.01731115107913669	77.0
GCA_018292125.1	7271073.0	0	0.0025380710659898475	0.0	0.0025380710659898475	14.0
GCA_018292145.1	5062790.0	0	0.001452081316553727	0.0002420135527589545	0.0016940948693126815	7.0
GCA_018389405.1	3439340.0	0	0.00035803795202291446	0.00035803795202291446	0.0007160759040458289	2.0
GCA_018603435.1	4917748.0	1	0.014921998643454669	0.0036174542165950713	0.018313361971512548	81.0
GCA_018924625.1	5098806.0	1	0.019543258673693456	0.002635046113306983	0.02217830478700044	101.0
GCA_018972085.1	2379916.0	1	0.006693440428380187	0.0004462293618920125	0.0071396697902722	16.0
GCA_019021925.1	3803948.0	1	0.0036440935317339812	0.004251442453689645	0.007591861524445794	25.0
GCA_019278425.1	4141347.0	1	0.01864933597061317	0.005651313930488839	0.024300649901102006	86.0
GCA_019278445.1	2792144.0	1	0.003574265289912629	0.0019857029388403494	0.005559968228752979	14.0
GCA_019278465.1	2820326.0	1	0.0035785288270377734	0.002385685884691849	0.005964214711729622	15.0
GCA_019278485.1	4329403.0	1	0.015611931976582102	0.001115137998327293	0.016727069974909393	60.0
GCA_019278505.1	4139709.0	1	0.015411456818842687	0.0011631288165164292	0.016574585635359115	57.0
GCA_019278525.1	4208346.0	1	0.016531322505800465	0.001160092807424594	0.01769141531322506	61.0
GCA_019278545.1	4410095.0	1	0.012993762993762994	0.004158004158004158	0.017151767151767153	66.0
GCA_019278565.1	4538800.0	1	0.005197505197505198	0.004158004158004158	0.008835758835758836	34.0
GCA_019278585.1	4577275.0	1	0.004341164453524004	0.0040858018386108275	0.008171603677221655	32.0
GCA_019297815.1	2153508.0	1	0.003526448362720403	0.0	0.003526448362720403	7.0
GCA_019317325.1	4921682.0	1	0.020804755372656608	0.002514860539551898	0.023319615912208505	102.0
GCA_019357415.1	3770983.0	1	0.0029895366218236174	0.0014947683109118087	0.004484304932735426	15.0
GCA_019551475.1	2730135.0	0	0.0017730496453900709	0.0004432624113475177	0.002216312056737589	5.0
GCA_019552145.1	2269239.0	1	0.006243996157540826	0.0004803073967339097	0.0067243035542747355	14.0
GCA_019552165.1	2173597.0	1	0.0055359838953195776	0.0005032712632108706	0.006039255158530448	12.0
GCA_019552185.1	2175511.0	1	0.004977600796416127	0.0004977600796416127	0.0054753608760577405	11.0
GCA_019552205.1	2453404.0	1	0.004251700680272109	0.0	0.004251700680272109	10.0
GCA_019552325.1	2469423.0	1	0.004253509145044662	0.0	0.004253509145044662	10.0
GCA_019613795.1	2725095.0	1	0.02018121911037891	0.006589785831960461	0.025947281713344317	63.0
GCA_019613955.1	3469496.0	1	0.0196078431372549	0.004111321948134092	0.023719165085388995	75.0
GCA_019702945.1	2781077.0	1	0.012432012432012432	0.003108003108003108	0.01554001554001554	40.0
GCA_019774515.1	3424871.0	1	0.006544953496383052	0.002755769893213917	0.009300723389596968	27.0
GCA_019774575.1	2826602.0	1	0.009414654113794515	0.004093327875562832	0.013507981989357348	33.0
GCA_019774595.1	2830982.0	1	0.008888888888888889	0.0032323232323232323	0.012121212121212121	30.0
GCA_019802705.1	2351491.0	1	0.006887052341597796	0.0004591368227731864	0.0073461891643709825	16.0
GCA_019802725.1	2172808.0	1	0.0035140562248995983	0.0	0.0035140562248995983	7.0
GCA_019802765.1	2191298.0	1	0.005456349206349206	0.000496031746031746	0.005952380952380952	12.0
GCA_019802785.1	2104010.0	1	0.004206098843322818	0.0	0.004206098843322818	8.0
GCA_019904215.1	2954715.0	1	0.01046337817638266	0.005605381165919282	0.016068759342301942	43.0
GCA_019904255.1	2959668.0	1	0.017172086225794667	0.00036536353671903543	0.0175374497625137	48.0
GCA_019904275.1	4599919.0	1	0.0014858841010401188	0.0009905894006934125	0.0024764735017335313	10.0
GCA_019930605.1	2673077.0	0	0.008395522388059701	0.0004664179104477612	0.008861940298507462	19.0
GCA_019930665.1	5678582.0	0	0.021877205363443897	0.0002352387673488591	0.022112444130792754	94.0
GCA_019930725.1	2615469.0	1	0.0013940520446096654	0.005111524163568773	0.0060408921933085506	13.0
GCA_019968605.1	4339639.0	1	0.012845039628313747	0.0008198961464881115	0.013664935774801858	50.0
GCA_020084865.1	2816191.0	1	0.019744483159117306	0.0011614401858304297	0.020905923344947737	54.0
GCA_020091345.1	5307048.0	0	0.021255313828457113	0.00025006251562890725	0.021505376344086023	86.0
GCA_020091365.1	4559639.0	0	0.0011043622308117063	0.0002760905577029266	0.0013804527885146328	5.0
GCA_020091385.1	5374479.0	0	0.02048780487804878	0.00024390243902439024	0.020731707317073172	85.0
GCA_020091425.1	7053599.0	0	0.002870985106764759	0.00017943656917279743	0.003050421675937556	17.0
GCA_020091445.1	5562109.0	0	0.0015050526768436896	0.00021500752526338422	0.0017200602021070737	8.0
GCA_020149915.1	3266086.0	1	0.012913026965438662	0.0015191796429927839	0.014432206608431447	38.0
GCA_020310005.1	3807780.0	1	0.002630809704764689	0.0014615609470914938	0.0040923706518561824	14.0
GCA_020310025.1	3994766.0	1	0.001474491300501327	0.0020642878207018578	0.0032438808611029196	11.0
GCA_020310045.1	4448231.0	1	0.001277139208173691	0.0038314176245210726	0.005108556832694764	20.0
GCA_020341635.1	3353884.0	1	0.026823683349689237	0.001962708537782139	0.028786391887471376	88.0
GCA_020342415.1	5183727.0	1	0.01503595554587056	0.002397036391370669	0.017432991937241227	80.0
GCA_020386615.1	7663439.0	1	0.007569089948952649	0.002640380214750924	0.010209470163703573	58.0
GCA_020683005.1	4887716.0	1	0.018484288354898338	0.0025415896487985213	0.021025878003696857	91.0
GCA_020735565.1	3308411.0	0	0.003787878787878788	0.0003787878787878788	0.004166666666666667	11.0
GCA_020735605.1	4375800.0	0	0.001442169022209403	0.00028843380444188056	0.0017306028266512836	6.0
GCA_020735785.1	3168227.0	0	0.0054575986565911	0.00041981528127623844	0.005877413937867338	14.0
GCA_020735865.1	4766157.0	0	0.0023841059602649007	0.00026490066225165563	0.0026490066225165563	10.0
GCA_020735905.1	3306754.0	0	0.0031164783794312427	0.00038955979742890534	0.003506038176860148	9.0
GCA_020735945.1	4812066.0	0	0.0015360983102918587	0.0002560163850486431	0.0017921146953405018	7.0
GCA_020736165.1	2713235.0	1	0.0013422818791946308	0.005369127516778523	0.006263982102908278	14.0
GCA_020783335.1	4810254.0	1	0.0002448579823702253	0.0012242899118511264	0.0014691478942213516	6.0
GCA_020885975.1	2271028.0	1	0.003986048829098156	0.004484304932735426	0.007972097658196313	16.0
GCA_020886055.1	2263087.0	1	0.0029865604778496766	0.0024888003982080635	0.0054753608760577405	11.0
GCA_020886115.1	2409408.0	1	0.0019111323459149545	0.0033444816053511705	0.005255613951266125	11.0
GCA_020911865.1	4219626.0	1	0.01844532279314888	0.0034255599472990776	0.021870882740447958	83.0
GCA_020911885.1	3562455.0	1	0.003998667110963012	0.0036654448517160947	0.007664111962679107	23.0
GCA_020911905.1	4362213.0	1	0.00995575221238938	0.002488938053097345	0.012168141592920354	44.0
GCA_020911925.1	5740613.0	1	0.010071620411817368	0.0024619516562220233	0.012309758281110117	55.0
GCA_020911945.1	3530395.0	1	0.004707464694014795	0.0013449899125756557	0.00605245460659045	18.0
GCA_020985365.1	2658494.0	1	0.020475020475020474	0.001638001638001638	0.021703521703521703	53.0
GCA_021172145.1	3017062.0	1	0.016056758775205376	0.0037341299477221808	0.019790888722927558	53.0
GCA_021172165.1	2808467.0	1	0.012895662368112544	0.003907776475185619	0.016803438843298164	43.0
GCA_021183825.1	5364211.0	1	0.0035120580660266917	0.0018730976352142356	0.005385155701240927	23.0
GCA_021233055.1	7333475.0	1	0.005291005291005291	0.0016534391534391533	0.006944444444444444	42.0
GCA_021278965.1	5357258.0	0	0.017248545303408146	0.0008312551953449709	0.01807980049875312	87.0
GCA_021390175.1	4159450.0	1	0.002211777716339508	0.004700027647221454	0.006911805363560962	25.0
GCA_021390195.1	4421981.0	1	0.002789753994420492	0.003043367993913264	0.005833121988333756	23.0
GCA_021534965.1	3811654.0	1	0.0023952095808383233	0.002694610778443114	0.004790419161676647	16.0
GCA_021655715.1	2125327.0	1	0.005184033177812338	0.0005184033177812338	0.005702436495593572	11.0
GCA_021655765.1	2195469.0	1	0.005432098765432099	0.0004938271604938272	0.005925925925925926	12.0
GCA_021655785.1	2146706.0	1	0.004615384615384616	0.0005128205128205128	0.005128205128205128	10.0
GCA_021655845.1	2564409.0	1	0.0036159100040176776	0.0004017677782241864	0.004017677782241864	10.0
GCA_022024015.1	3733400.0	0	0.00247787610619469	0.00035398230088495576	0.002831858407079646	8.0
GCA_022024055.1	3761659.0	0	0.004421768707482994	0.0003401360544217687	0.004761904761904762	14.0
GCA_022024075.1	3663999.0	0	0.0013937282229965157	0.0003484320557491289	0.0017421602787456446	5.0
GCA_022024095.1	3470215.0	0	0.0022197558268590455	0.0003699593044765076	0.002589715131335553	7.0
GCA_022024115.1	3567699.0	0	0.0017500875043752187	0.00035001750087504374	0.0021001050052502626	6.0
GCA_022024135.1	3567653.0	0	0.0017488632388947185	0.0003497726477789437	0.002098635886673662	6.0
GCA_022024175.1	3551722.0	0	0.001444564824846515	0.00036114120621162876	0.0018057060310581437	5.0
GCA_022024195.1	3429262.0	0	0.0022429906542056075	0.00037383177570093456	0.002616822429906542	7.0
GCA_022024215.1	3465067.0	0	0.001846381093057607	0.00036927621861152144	0.0022156573116691287	6.0
GCA_022024235.1	3630414.0	0	0.00247787610619469	0.00035398230088495576	0.002831858407079646	8.0
GCA_022024255.1	3493138.0	0	0.0022156573116691287	0.00036927621861152144	0.00258493353028065	7.0
GCA_022259695.1	3580797.0	1	0.011178537208559566	0.00415202810603641	0.015011178537208559	47.0
GCA_022429565.1	4028615.0	1	0.004037267080745342	0.0027950310559006213	0.0068322981366459624	22.0
GCA_022429645.1	3930133.0	1	0.004387339392040113	0.0025070510811657787	0.006894390473205891	22.0
GCA_022532105.1	3533442.0	1	0.028445648493057907	0.005418218760582459	0.033863867253640365	100.0
GCA_022749295.1	3630376.0	1	0.015156401160915834	0.0029022895840051595	0.01805869074492099	56.0
GCA_022760175.1	4040482.0	1	0.0018001800180018	0.0018001800180018	0.0036003600360036	12.0
GCA_022807975.1	4365036.0	1	0.005245720596355604	0.0022087244616234127	0.007454445057979017	27.0
GCA_022811665.1	3238712.0	1	0.01289198606271777	0.003832752613240418	0.016724738675958188	48.0
GCA_022811685.1	3037983.0	1	0.021231422505307854	0.0	0.021231422505307854	60.0
GCA_022811725.1	8130403.0	1	0.0005901445854234287	0.0017704337562702863	0.002360578341693715	16.0
GCA_022836875.1	3251289.0	1	0.025721237400069517	0.004171011470281543	0.029892248870351062	86.0
GCA_022867795.2	6309489.0	1	0.004326450344149459	0.003146509341199607	0.00727630285152409	37.0
GCA_022965695.1	3799034.0	1	0.01818181818181818	0.003125	0.02130681818181818	75.0
GCA_022982435.1	2866149.0	1	0.017045454545454544	0.004058441558441558	0.021103896103896104	52.0
GCA_023008245.1	3913692.0	1	0.01667608818541549	0.00395703787450537	0.020633126059920858	73.0
GCA_023016285.1	5689803.0	1	0.004035683942225999	0.006796941376380629	0.010832625318606627	51.0
GCA_023066195.1	2866151.0	1	0.017059301380991064	0.004061738424045491	0.021121039805036556	52.0
GCA_023100805.1	8264041.0	1	0.00828254414752305	0.003750586029067042	0.011876855758712298	76.0
GCA_023101345.1	4778575.0	0	0.008310249307479225	0.0017627801561319568	0.010073029463611181	40.0
GCA_023195755.1	3989211.0	1	0.018953323903818955	0.004809052333804809	0.023762376237623763	84.0
GCA_023195775.1	3823204.0	1	0.02254035942735303	0.007919585744745659	0.03045994517209869	100.0
GCA_023204875.1	3335334.0	0	0.002244668911335578	0.0003741114852225963	0.002618780396558174	7.0
GCA_023205095.1	3362199.0	1	0.020965058236272878	0.0033277870216306157	0.024292845257903494	73.0
GCA_023272795.1	5636211.0	1	0.00729144327686039	0.004289084280506112	0.011366073343341197	53.0
GCA_023278045.1	3490877.0	1	0.004761904761904762	0.0020408163265306124	0.006802721088435374	20.0
GCA_023278365.1	3939633.0	1	0.03511753044463325	0.0002832058906825262	0.03540073633531578	125.0
GCA_023556315.2	4029301.0	1	0.0316961736150771	0.005139920045688178	0.03626499143346659	127.0
GCA_023716465.1	3776802.0	1	0.002398081534772182	0.004796163069544364	0.007194244604316547	24.0
GCA_023821985.2	6083856.0	1	0.010266535044422508	0.0013820335636722605	0.011648568608094769	59.0
GCA_023822005.2	6272774.0	1	0.01090909090909091	0.0015311004784688996	0.012440191387559809	65.0
GCA_023822425.1	2345841.0	0	0.008008008008008008	0.0005005005005005005	0.00850850850850851	17.0
GCA_023822445.1	2333418.0	0	0.008525576730190571	0.0005015045135406219	0.009027081243731194	18.0
GCA_023822465.1	2332345.0	0	0.008040201005025126	0.0005025125628140704	0.008542713567839196	17.0
GCA_024181065.1	3360630.0	1	0.004365345869711216	0.0033579583613163196	0.007723304231027535	23.0
GCA_024271895.1	5745280.0	1	0.008628127696289905	0.003882657463330457	0.012079378774805867	56.0
GCA_024399315.1	4996258.0	1	0.019269549630293526	0.002464709836432893	0.021734259466726417	97.0
GCA_024496085.1	4077824.0	1	0.02112482853223594	0.0035665294924554186	0.024417009602194787	89.0
GCA_024499525.1	5972859.0	1	0.010156408693885842	0.0022344099126548854	0.01218769043266301	60.0
GCA_024628805.1	2961016.0	1	0.015189873417721518	0.0032549728752260397	0.01844484629294756	51.0
GCA_024638035.1	5610911.0	1	0.004379562043795621	0.0022940563086548487	0.0064650677789363925	31.0
GCA_024722315.1	3785974.0	1	0.0015304560759106215	0.0021426385062748698	0.0036730945821854912	12.0
GCA_024758045.1	5206925.0	0	0.00138217000691085	0.000230361667818475	0.001612531674729325	7.0
GCA_024758245.1	4963882.0	0	0.0022277227722772275	0.00024752475247524753	0.0024752475247524753	10.0
GCA_024758885.1	7238377.0	0	0.002674273489035479	0.0	0.002674273489035479	15.0
GCA_024759425.1	5260419.0	0	0.0009128251939753537	0.00022820629849383843	0.0011410314924691922	5.0
GCA_024759485.1	5342201.0	0	0.001796541657309679	0.00022456770716370987	0.0020211093644733886	9.0
GCA_024759625.1	4774827.0	0	0.0018158236057068742	0.00025940337224383917	0.0020752269779507134	8.0
GCA_024759645.1	5178638.0	0	0.001649387370405278	0.000235626767200754	0.001885014137606032	8.0
GCA_024759985.1	5166418.0	0	0.0019011406844106464	0.0002376425855513308	0.0021387832699619773	9.0
GCA_024760045.1	5415967.0	0	0.0013201320132013201	0.00022002200220022002	0.0015401540154015402	7.0
GCA_024760285.1	5302296.0	0	0.0006699419383653417	0.00022331397945511388	0.0008932559178204555	4.0
GCA_024918935.1	4418414.0	1	0.013939224979091162	0.0008363534987454698	0.014775578477836632	53.0
GCA_025151045.1	4749455.0	0	0.0023936170212765957	0.00026595744680851064	0.0026595744680851063	10.0
GCA_025151215.1	4377447.0	0	0.001443001443001443	0.0002886002886002886	0.0017316017316017316	6.0
GCA_025151385.1	3307707.0	0	0.003785011355034065	0.0003785011355034065	0.004163512490537472	11.0
GCA_025159075.1	2133658.0	1	0.0046248715313463515	0.0005138746145940391	0.0051387461459403904	10.0
GCA_025244725.1	4373612.0	1	0.020742637644046096	0.0030729833546734955	0.02381562099871959	93.0
GCA_025244765.1	3073662.0	1	0.010254596888260255	0.0003536067892503536	0.010608203677510608	30.0
GCA_025252405.1	5106313.0	1	0.007955077211043519	0.0028076743097800653	0.010528778661675245	45.0
GCA_025263845.1	6885775.0	0	0.002147598594299102	0.0	0.002147598594299102	11.0
GCA_025502585.1	4474154.0	1	0.013311600108666123	0.0032599837000814994	0.01602825319206737	59.0
GCA_025757725.1	4848511.0	0	0.001534134492457172	0.00025568908207619537	0.0017898235745333673	7.0
GCA_025919725.1	2711696.0	1	0.0019801980198019802	0.0007920792079207921	0.002772277227722772	7.0
GCA_025979705.1	4621779.0	0	0.010403765172157542	0.0019816695566014365	0.01189001733960862	48.0
GCA_025979885.1	4909707.0	1	0.01817276574558128	0.0014936519790888724	0.019666417724670152	79.0
GCA_026013785.1	2672569.0	1	0.001329198050509526	0.004873726185201595	0.0057598582188746125	13.0
GCA_026013805.1	2779391.0	1	0.0012695725772323319	0.0050782903089293275	0.005924672027084215	14.0
GCA_026013825.1	2807434.0	1	0.0008281573498964803	0.004554865424430642	0.004968944099378882	12.0
GCA_026016565.1	2488018.0	1	0.004159733777038269	0.00041597337770382697	0.004575707154742097	11.0
GCA_026109735.1	3509958.0	1	0.001644736842105263	0.0013157894736842105	0.0029605263157894738	9.0
GCA_026222555.1	4431522.0	1	0.028769017980636236	0.0019363762102351315	0.030428769017980636	110.0
GCA_026314945.1	5069351.0	1	0.017341040462427744	0.003334815473543797	0.020453534904401955	92.0
GCA_026427735.1	2243639.0	1	0.00716674629718108	0.00047778308647873863	0.007644529383659818	16.0
GCA_027359925.1	5091677.0	1	0.012749188687992583	0.0013908205841446453	0.014140009272137228	61.0
GCA_027594405.1	3876143.0	1	0.0015160703456640388	0.0018192844147968466	0.0033353547604608852	11.0
GCA_027594425.1	4040619.0	1	0.0017376194613379669	0.0014480162177816392	0.003185635679119606	11.0
