Identifier	Sequence-length	motility	TypeA_CDS	TypeB_CDS	CTD_CDS	total
PATRIC:485917.6	5167383.0	1	0.0011465260261407	0.0018344416418252	0.0027516624627379	12
PATRIC:485918.6	9127347.0	1	0.00458269684766	0.0015275656158866	0.0061102624635467	44
PATRIC:496056.4	4322684.0	0	0.0009940357852882	0.0019880715705765	0.0029821073558648	12
PATRIC:512763.3	5413467.0	0	0.0089777596408896	0.002040399918384	0.0106100795755968	52
PATRIC:516051.11	3274259.0	1	0.0022321428571428	0.0035076530612244	0.0057397959183673	18
PATRIC:521097.5	2612925.0	1	0.0009208103130755	0.0027624309392265	0.0041436464088397	9
PATRIC:531844.3	2768102.0	1	0.0180039138943248	0.0023483365949119	0.0203522504892367	52
PATRIC:558152.7	5167383.0	0	0.0137701804368471	0.0018993352326685	0.0156695156695156	66
PATRIC:564064.4	5828404.0	1	0.0050658561296859	0.0018237082066869	0.0068895643363728	34
PATRIC:584609.3	4614879.0	1	0.0197609172969016	0.0021956574774335	0.0219565747743352	90
PATRIC:616991.8	5857781.0	1	0.0018811136192626	0.0028216704288939	0.0043265613243039	23
PATRIC:63186.3	5521712.0	1	0.0049030057557024	0.0025580899594969	0.0074610957151993	35
PATRIC:639310.5	3468188.0	1	0.0126502213788741	0.0056925996204933	0.0177103099304237	56
PATRIC:649349.3	4059653.0	1	0.0040529586598216	0.0010807889759524	0.0051337476357741	19
PATRIC:651561.8	5361872.0	1	0.0200196270853778	0.0025515210991167	0.0225711481844946	115
PATRIC:655815.4	5128187.0	1	0.0010964912280701	0.0006578947368421	0.0017543859649122	8
PATRIC:669041.3	2918253.0	1	0.0046403712296983	0.0046403712296983	0.008507347254447	22
PATRIC:688270.3	4888353.0	1	0.0018437427978796	0.0029960820465545	0.0046093569946992	20
PATRIC:693978.17	2164087.0	1	0.0042877560743211	0.0	0.0080990948070509	17
PATRIC:694427.4	3685504.0	1	0.002906976744186	0.0016149870801033	0.0045219638242894	14
PATRIC:702745.6	3107673.0	1	0.0018698578908002	0.0026178010471204	0.0044876589379207	12
PATRIC:746697.3	3520671.0	1	0.0303306035790112	0.0012132241431604	0.0315438277221716	104
PATRIC:754409.6	3811479.0	1	0.0119386014781125	0.0019897669130187	0.0139283683911313	49
PATRIC:755732.3	4633577.0	1	0.0304642166344294	0.0082205029013539	0.0386847195357833	160
PATRIC:76123.5	2861432.0	0	0.0015134317063942	0.0003783579265985	0.0018917896329928	5
PATRIC:762982.68	4125322.0	0	0.0049586776859504	0.0002754820936639	0.0052341597796143	19
PATRIC:767031.3	2937589.0	0	0.0015816528272044	0.0003954132068011	0.0019770660340055	5
PATRIC:76832.21	3938030.0	1	0.0005571030640668	0.0008356545961002	0.0013927576601671	5
PATRIC:76832.7	4457748.0	1	0.0004847309743092	0.0014541929229277	0.001938923897237	8
PATRIC:79329.7	6366305.0	1	0.0040530582166543	0.0027634487840825	0.0068165070007369	37
PATRIC:79329.8	6365204.0	1	0.0040515653775322	0.0027624309392265	0.0068139963167587	37
PATRIC:79329.9	6294731.0	1	0.0037686074995289	0.0030148859996231	0.006783493499152	36
PATRIC:823.3064	4952323.0	0	0.0020742106476146	0.0002304678497349	0.0023046784973496	10
PATRIC:823.3160	5179960.0	0	0.0017989655947829	0.0002248706993478	0.0020238362941308	9
PATRIC:823.3404	5379509.0	0	0.001688832594469	0.0002111040743086	0.0018999366687777	9
PATRIC:823.3406	4926033.0	0	0.001885458402074	0.0002356823002592	0.0021211407023332	9
PATRIC:837.119	2359159.0	0	0.0077888360017308	0.0004327131112072	0.0082215491129381	19
PATRIC:837.120	2469365.0	0	0.0069021518473406	0.0004060089321965	0.0077141697117336	19
PATRIC:837.121	2478317.0	0	0.0055977608956417	0.0003998400639744	0.0067972810875649	17
PATRIC:837.122	2374087.0	0	0.0059676044330775	0.0004262574595055	0.0068201193520886	16
PATRIC:837.123	2353912.0	0	0.0064020486555697	0.0004268032437046	0.0068288518992744	16
PATRIC:837.124	2463791.0	0	0.0053191489361702	0.0004091653027823	0.0065466448445171	16
PATRIC:837.126	2482917.0	0	0.0052802599512591	0.0004061738424045	0.0064987814784727	16
PATRIC:837.127	2476166.0	0	0.0065843621399176	0.0004115226337448	0.0078189300411522	19
PATRIC:837.128	2410673.0	0	0.0066445182724252	0.0004152823920265	0.0074750830564784	18
PATRIC:837.129	2254720.0	0	0.0067720090293453	0.000451467268623	0.0076749435665914	17
PATRIC:837.133	2334880.0	0	0.0067174205105239	0.0004478280340349	0.0071652485445588	16
PATRIC:837.134	2343999.0	0	0.0057880676758682	0.0004452359750667	0.0071237756010685	16
PATRIC:837.83	2367029.0	0	0.005731922398589	0.0004409171075837	0.0070546737213403	16
PATRIC:860228.4	2571406.0	1	0.0004185851820845	0.0033486814566764	0.0033486814566764	8
PATRIC:862126.3	7811413.0	0	0.0008515469770082	0.0021288674425205	0.0029804144195288	21
PATRIC:865938.3	2272954.0	1	0.0139017608897126	0.000463392029657	0.0143651529193697	31
PATRIC:867900.3	3765936.0	1	0.002729754322111	0.0036396724294813	0.0057628146800121	19
PATRIC:878220.3	5503743.0	1	0.015378548895899	0.0011829652996845	0.0165615141955835	84
PATRIC:880074.29	3076856.0	0	0.0118212042851865	0.000369412633912	0.0121906169190986	33
PATRIC:886377.3	3842422.0	1	0.0008307947936859	0.0022154527831625	0.0030462475768485	11
PATRIC:908937.9	3350206.0	0	0.003110957483581	0.0003456619426201	0.0034566194262011	10
PATRIC:926562.3	4000057.0	1	0.0318080357142857	0.0053013392857142	0.037109375	133
PATRIC:935222.4	3799679.0	1	0.004653868528214	0.0034904013961605	0.0081442699243746	28
PATRIC:96345.194	2836981.0	1	0.0157148332694518	0.004216174779609	0.0210808738980452	55
PATRIC:96345.196	2860399.0	1	0.0122324159021406	0.0042048929663608	0.0172018348623853	45
PATRIC:96345.197	2860399.0	1	0.010703363914373	0.0042048929663608	0.0156727828746177	41
PATRIC:96345.29	2736292.0	1	0.0087197780420134	0.0031708283789139	0.0122869599682917	31
PATRIC:96345.30	2684585.0	1	0.0077141697117336	0.003248071457572	0.0113682501015022	28
PATRIC:96345.31	2699386.0	1	0.0085020242914979	0.0032388663967611	0.0121457489878542	30
PATRIC:96345.32	2698020.0	1	0.0088924818108326	0.0028294260307194	0.0121261115602263	30
PATRIC:96345.55	2900735.0	1	0.0135680234690135	0.004033736707004	0.0183351668500183	50
PATRIC:979.3	3824196.0	1	0.0035928143712574	0.0032934131736526	0.0062874251497005	21
PATRIC:979.7	3952957.0	1	0.0048724562912009	0.0045858412152479	0.0088850673545428	31
PATRIC:983544.3	3296168.0	1	0.0093802345058626	0.0023450586264656	0.0117252931323283	35
PATRIC:983548.3	3389993.0	1	0.0025923525599481	0.0025923525599481	0.0051847051198963	16
PATRIC:986.7	5109718.0	1	0.0081632653061224	0.0022675736961451	0.0104308390022675	46
PATRIC:996.10	3329120.0	1	0.0106128038343033	0.0030811365970558	0.0136939404313591	40
PATRIC:996.217	3261404.0	1	0.0118203309692671	0.0027017899358324	0.0145221209050996	43
PATRIC:996.23	3171081.0	1	0.013083451202263	0.0028288543140028	0.0159123055162659	45
PATRIC:996.276	3221312.0	1	0.012914485165794	0.0027923211169284	0.0157068062827225	45
PATRIC:996.277	3221278.0	1	0.0128294036061026	0.0027739251040221	0.0156033287101248	45
PATRIC:996.278	3221284.0	1	0.0128294036061026	0.0027739251040221	0.0156033287101248	45
PATRIC:996.279	3221316.0	1	0.0128249566724436	0.0027729636048526	0.0155979202772963	45
PATRIC:996.280	3221291.0	1	0.0128516846127127	0.0027787426189649	0.0156304272316776	45
PATRIC:996.281	3221309.0	1	0.0128027681660899	0.0027681660899653	0.0155709342560553	45
PATRIC:996.282	3221300.0	1	0.0128071997230875	0.0027691242644513	0.0155763239875389	45
PATRIC:996.283	3221299.0	1	0.0128383067314365	0.0027758501040943	0.0156141568355308	45
PATRIC:996.284	3221281.0	1	0.0128249566724436	0.0027729636048526	0.0155979202772963	45
PATRIC:996.285	3221303.0	1	0.0127850725639253	0.0027643400138217	0.015549412577747	45
PATRIC:996.286	3221306.0	1	0.0128071997230875	0.0027691242644513	0.0155763239875389	45
PATRIC:996.287	3221293.0	1	0.0127850725639253	0.0027643400138217	0.015549412577747	45
PATRIC:996.288	3221290.0	1	0.0128650904033379	0.0027816411682892	0.0156467315716272	45
PATRIC:996.289	3221305.0	1	0.0128740431454418	0.0027835768963117	0.0156576200417536	45
PATRIC:996.290	3261133.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43
PATRIC:996.292	3261248.0	1	0.0118203309692671	0.0027017899358324	0.0145221209050996	43
PATRIC:996.293	3261110.0	1	0.0118323191345503	0.0027045300878972	0.0145368492224476	43
PATRIC:996.294	3261108.0	1	0.0118323191345503	0.0027045300878972	0.0145368492224476	43
PATRIC:996.297	3261078.0	1	0.0118163403106009	0.0027008777852802	0.0145172180958811	43
PATRIC:996.299	3261159.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43
PATRIC:996.300	3261163.0	1	0.0118243243243243	0.0027027027027027	0.014527027027027	43
PATRIC:996.301	3261270.0	1	0.0118283203785062	0.0027036160865157	0.0145319364650219	43
PATRIC:996.7	3321600.0	1	0.0114516672280229	0.003031323678006	0.0144829909060289	43
PATRIC:996801.5	4125014.0	1	0.0146644106034968	0.0022560631697687	0.0166384658770445	59
GenBank:GCA_000152945.2	2961474.0	1	0.010246679316888	0.0026565464895635	0.0129032258064516	34
GenBank:GCA_000153485.2	4321832.0	1	0.0144639818491208	0.0014180374361883	0.0158820192853091	56
GenBank:GCA_000455605.1	2993089.0	1	0.0160988393859977	0.0048670909771621	0.0209659303631598	56
GenBank:GCA_000468615.2	4635105.0	1	0.0042609853528628	0.0031957390146471	0.0074567243675099	28
GenBank:GCA_000477035.2	4560540.0	1	0.0037573805689747	0.0029522275899087	0.0067096081588835	25
GenBank:GCA_001670765.2	2509140.0	1	0.0041237113402061	0.0004123711340206	0.0045360824742268	11
GenBank:GCA_002007065.3	5867608.0	1	0.006883604505632	0.0027117229870671	0.0095953274926992	46
GenBank:GCA_003008415.2	3046750.0	1	0.0142909490655917	0.0062293880542323	0.0205203371198241	56
GenBank:GCA_003008475.2	3046750.0	1	0.0142909490655917	0.0062293880542323	0.0205203371198241	56
GenBank:GCA_003265305.2	2920169.0	0	0.0047660311958405	0.0004332755632582	0.0051993067590987	12
GenBank:GCA_003286415.2	7632803.0	1	0.0011326860841423	0.0021035598705501	0.0032362459546925	20
GenBank:GCA_003286425.2	7719698.0	1	0.0004560656734569	0.0012161751292186	0.0016722408026755	11
GenBank:GCA_003815915.1	4253895.0	1	0.0161248374512353	0.0036410923276983	0.0197659297789336	76
